seed,n_train,n_test,n_families_train,n_families_test,gagblup_pearson,gagblup_spearman,bayesb_pearson,bayesb_spearman,gagblup_seconds,bayesb_seconds,wall_clock_seconds
72,1031,270,20,5,nan,nan,0.439297316007915,0.453826095599685,nan,442.329862356186,479.8
73,1028,273,20,5,nan,nan,0.512913532775768,0.515717109140305,nan,437.470688581467,475.1
74,1026,275,20,5,nan,nan,0.408178062237674,0.466929200991457,nan,425.005737304688,462.8
75,1030,271,20,5,nan,nan,0.57963235027367,0.550916716299676,nan,443.801558494568,481.0
76,1028,273,20,5,nan,nan,0.554670551425498,0.517811323270789,nan,435.7916431427,473.4
77,1029,272,20,5,nan,nan,0.544278154474664,0.551342553176982,nan,424.060634851456,461.5
78,1008,293,19,6,nan,nan,0.507299475201193,0.519640592753835,nan,430.183248996735,466.9
79,1030,271,20,5,nan,nan,0.324671781833675,0.377309520868273,nan,436.579144954681,473.6
80,995,306,19,6,nan,nan,0.55137098083563,0.529158048664881,nan,438.892172574997,475.4
81,1024,277,20,5,nan,nan,0.583255040015604,0.568309262836657,nan,450.131786108017,487.6
82,1031,270,20,5,nan,nan,0.499736752543756,0.524490072453531,nan,421.580507993698,459.4
83,1028,273,20,5,nan,nan,0.600199751370543,0.59014039587299,nan,442.342654705048,479.8
84,1028,273,20,5,nan,nan,0.561390700635262,0.545160398975093,nan,440.574990987778,477.8
85,1009,292,19,6,nan,nan,0.539931922328342,0.535552035415489,nan,424.445568799973,461.3
86,1031,270,20,5,nan,nan,0.605449215422767,0.611454755157009,nan,435.029726266861,472.8
87,1022,279,20,5,nan,nan,0.583668063569986,0.568255722398599,nan,444.780184030533,482.3
88,1033,268,20,5,nan,nan,0.556043774713723,0.516518491631858,nan,423.911883831024,461.4
89,1029,272,20,5,nan,nan,0.538312546417302,0.53725882482815,nan,444.050803422928,481.8
90,988,313,19,6,nan,nan,0.48219064070159,0.51670643492628,nan,415.161776065826,452.1
91,1023,278,20,5,nan,nan,0.514117076200232,0.474070609066283,nan,424.338463544846,461.8
92,987,314,19,6,nan,nan,0.486473198589715,0.503363117457347,nan,424.13498878479,461.3
93,1029,272,20,5,nan,nan,0.607549273894812,0.612803933116423,nan,447.61655497551,485.5
94,1039,262,20,5,nan,nan,0.487071391837218,0.491525508548326,nan,424.168917655945,461.7
95,1004,297,19,6,nan,nan,0.482276205521176,0.479773463990252,nan,431.210698366165,468.4
96,1023,278,20,5,nan,nan,0.547628463445981,0.518530237501285,nan,450.17468047142,488.0
97,1032,269,20,5,nan,nan,0.518508551204377,0.529936821314677,nan,404.792001485825,442.4
98,1032,269,20,5,nan,nan,0.535918132766781,0.495007296246933,nan,418.72313785553,456.7
99,1040,261,20,5,nan,nan,0.55922770779246,0.566775225613693,nan,437.351424694061,475.2
100,1035,266,20,5,nan,nan,0.558127978148707,0.522626243305943,nan,438.075648546219,476.0
